customer_id,age,income,credit_score,account_balance,tenure_months,num_products,active_investment,has_mortgage,has_loan,has_credit_card,segment,risk_profile,total_assets,monthly_expenses,last_interaction_days,has_premium_credit_card,recommend_premium_credit_card,has_mortgage_refinance,recommend_mortgage_refinance,has_investment_account,recommend_investment_account,has_high_yield_savings,recommend_high_yield_savings,has_personal_loan,recommend_personal_loan,monthly_income,debt_to_income,savings_ratio,customer_description
537,49,58943.7,519,6665.67,146,3,0,1,0,0,Basic,Aggressive,67812.59,3072.41,50,1,0,1,0,0,72,1,0,1,0,4911.97,0.36,0.37,"Customer Profile:
Age: 49
Income: $58943.70 yearly ($4911.97 monthly)
Credit Score: 519
Account Balance: $6665.67
Total Assets: $67812.59
Monthly Expenses: $3072.41
Savings Ratio: 0.37
Debt-to-Income Ratio: 0.36
Tenure: 146 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Aggressive
Last Interaction: 50 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
538,18,100671.0,775,40132.45,185,2,1,1,1,0,Premium,Very Aggressive,431101.87,623.36,75,1,0,0,92,1,0,0,15,0,7,8389.25,0.38,0.7,"Customer Profile:
Age: 18
Income: $100671.00 yearly ($8389.25 monthly)
Credit Score: 775
Account Balance: $40132.45
Total Assets: $431101.87
Monthly Expenses: $623.36
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.38
Tenure: 185 months
Current Products: 2
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 75 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
539,78,65045.6,548,34030.27,73,3,0,1,1,0,Standard,Aggressive,47336.55,2829.08,43,0,44,1,0,0,18,0,0,1,0,5420.47,0.52,0.48,"Customer Profile:
Age: 78
Income: $65045.60 yearly ($5420.47 monthly)
Credit Score: 548
Account Balance: $34030.27
Total Assets: $47336.55
Monthly Expenses: $2829.08
Savings Ratio: 0.48
Debt-to-Income Ratio: 0.52
Tenure: 73 months
Current Products: 3
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 43 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
540,72,74170.97,547,229294.45,118,4,1,0,1,1,Premium,Very Aggressive,28590.29,5272.66,16,1,0,1,0,1,0,0,31,1,0,6180.91,0.44,0.15,"Customer Profile:
Age: 72
Income: $74170.97 yearly ($6180.91 monthly)
Credit Score: 547
Account Balance: $229294.45
Total Assets: $28590.29
Monthly Expenses: $5272.66
Savings Ratio: 0.15
Debt-to-Income Ratio: 0.44
Tenure: 118 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 16 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: Yes
"
541,37,54918.82,336,17307.65,201,3,0,1,0,0,Premium,Very Aggressive,284323.26,3796.66,27,0,99,0,2,1,0,1,0,0,65,4576.57,0.48,0.17,"Customer Profile:
Age: 37
Income: $54918.82 yearly ($4576.57 monthly)
Credit Score: 336
Account Balance: $17307.65
Total Assets: $284323.26
Monthly Expenses: $3796.66
Savings Ratio: 0.17
Debt-to-Income Ratio: 0.48
Tenure: 201 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 27 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
542,57,51312.03,334,70011.29,221,3,1,0,0,1,Basic,Conservative,1972.36,4068.1,65,0,60,0,13,0,1,1,0,1,0,4276.0,0.39,0.05,"Customer Profile:
Age: 57
Income: $51312.03 yearly ($4276.00 monthly)
Credit Score: 334
Account Balance: $70011.29
Total Assets: $1972.36
Monthly Expenses: $4068.10
Savings Ratio: 0.05
Debt-to-Income Ratio: 0.39
Tenure: 221 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Conservative
Last Interaction: 65 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
543,35,94065.84,348,4022.71,58,2,0,1,1,1,Basic,Aggressive,27582.0,2224.38,5,1,0,0,48,1,0,0,4,1,0,7838.82,0.12,0.7,"Customer Profile:
Age: 35
Income: $94065.84 yearly ($7838.82 monthly)
Credit Score: 348
Account Balance: $4022.71
Total Assets: $27582.00
Monthly Expenses: $2224.38
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.12
Tenure: 58 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Aggressive
Last Interaction: 5 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: Yes
"
544,39,68047.97,807,282526.92,117,4,1,0,1,1,Premium,Very Conservative,9461.57,1939.57,27,1,0,1,0,1,0,1,0,0,13,5670.66,0.46,0.66,"Customer Profile:
Age: 39
Income: $68047.97 yearly ($5670.66 monthly)
Credit Score: 807
Account Balance: $282526.92
Total Assets: $9461.57
Monthly Expenses: $1939.57
Savings Ratio: 0.66
Debt-to-Income Ratio: 0.46
Tenure: 117 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 27 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
545,71,20967.38,707,59521.22,218,3,1,0,0,0,Premium,Very Conservative,128382.81,3136.83,89,1,0,1,0,1,0,0,48,0,7,1747.28,0.5,0.0,"Customer Profile:
Age: 71
Income: $20967.38 yearly ($1747.28 monthly)
Credit Score: 707
Account Balance: $59521.22
Total Assets: $128382.81
Monthly Expenses: $3136.83
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.50
Tenure: 218 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 89 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
546,40,114192.94,827,17580.07,37,1,0,0,1,0,Premium,Very Aggressive,28936.07,3103.79,96,0,3,1,0,1,0,0,4,0,55,9516.08,0.15,0.67,"Customer Profile:
Age: 40
Income: $114192.94 yearly ($9516.08 monthly)
Credit Score: 827
Account Balance: $17580.07
Total Assets: $28936.07
Monthly Expenses: $3103.79
Savings Ratio: 0.67
Debt-to-Income Ratio: 0.15
Tenure: 37 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 96 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
547,20,73073.3,785,67996.34,1,3,1,1,0,0,Senior,Very Aggressive,15588.44,1249.71,12,1,0,0,99,1,0,0,24,1,0,6089.44,0.2,0.7,"Customer Profile:
Age: 20
Income: $73073.30 yearly ($6089.44 monthly)
Credit Score: 785
Account Balance: $67996.34
Total Assets: $15588.44
Monthly Expenses: $1249.71
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.20
Tenure: 1 months
Current Products: 3
Customer Segment: Senior
Risk Profile: Very Aggressive
Last Interaction: 12 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: Yes
"
548,36,76985.51,637,13380.86,114,4,0,1,0,1,Premium,Very Conservative,514926.13,3443.18,58,1,0,1,0,0,31,1,0,1,0,6415.46,0.11,0.46,"Customer Profile:
Age: 36
Income: $76985.51 yearly ($6415.46 monthly)
Credit Score: 637
Account Balance: $13380.86
Total Assets: $514926.13
Monthly Expenses: $3443.18
Savings Ratio: 0.46
Debt-to-Income Ratio: 0.11
Tenure: 114 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 58 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
549,36,38978.78,635,24538.5,205,3,0,1,1,0,Premium,Conservative,189244.06,1845.94,98,1,0,0,15,1,0,0,0,0,69,3248.23,0.5,0.43,"Customer Profile:
Age: 36
Income: $38978.78 yearly ($3248.23 monthly)
Credit Score: 635
Account Balance: $24538.50
Total Assets: $189244.06
Monthly Expenses: $1845.94
Savings Ratio: 0.43
Debt-to-Income Ratio: 0.50
Tenure: 205 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 98 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
550,21,109188.37,342,14729.86,57,2,0,1,0,0,Basic,Moderate,51054.04,1947.93,23,1,0,1,0,0,39,1,0,0,45,9099.03,0.35,0.7,"Customer Profile:
Age: 21
Income: $109188.37 yearly ($9099.03 monthly)
Credit Score: 342
Account Balance: $14729.86
Total Assets: $51054.04
Monthly Expenses: $1947.93
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.35
Tenure: 57 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Moderate
Last Interaction: 23 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
551,35,45392.26,451,24084.67,44,1,0,0,0,1,Premium,Very Aggressive,6453.72,1722.18,99,1,0,0,53,0,59,0,79,1,0,3782.69,0.16,0.54,"Customer Profile:
Age: 35
Income: $45392.26 yearly ($3782.69 monthly)
Credit Score: 451
Account Balance: $24084.67
Total Assets: $6453.72
Monthly Expenses: $1722.18
Savings Ratio: 0.54
Debt-to-Income Ratio: 0.16
Tenure: 44 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 99 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
552,35,79759.54,598,46792.64,193,1,0,1,1,1,Standard,Very Aggressive,313958.09,4570.61,42,0,15,1,0,0,2,1,0,1,0,6646.63,0.11,0.31,"Customer Profile:
Age: 35
Income: $79759.54 yearly ($6646.63 monthly)
Credit Score: 598
Account Balance: $46792.64
Total Assets: $313958.09
Monthly Expenses: $4570.61
Savings Ratio: 0.31
Debt-to-Income Ratio: 0.11
Tenure: 193 months
Current Products: 1
Customer Segment: Standard
Risk Profile: Very Aggressive
Last Interaction: 42 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
553,70,82921.35,334,79915.04,97,4,0,0,0,1,Student,Aggressive,159837.31,2630.33,40,0,83,1,0,1,0,0,46,0,61,6910.11,0.43,0.62,"Customer Profile:
Age: 70
Income: $82921.35 yearly ($6910.11 monthly)
Credit Score: 334
Account Balance: $79915.04
Total Assets: $159837.31
Monthly Expenses: $2630.33
Savings Ratio: 0.62
Debt-to-Income Ratio: 0.43
Tenure: 97 months
Current Products: 4
Customer Segment: Student
Risk Profile: Aggressive
Last Interaction: 40 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
554,38,77047.96,455,20767.86,221,4,0,0,0,1,Senior,Aggressive,8328.7,4917.02,92,1,0,0,31,1,0,1,0,1,0,6420.66,0.55,0.23,"Customer Profile:
Age: 38
Income: $77047.96 yearly ($6420.66 monthly)
Credit Score: 455
Account Balance: $20767.86
Total Assets: $8328.70
Monthly Expenses: $4917.02
Savings Ratio: 0.23
Debt-to-Income Ratio: 0.55
Tenure: 221 months
Current Products: 4
Customer Segment: Senior
Risk Profile: Aggressive
Last Interaction: 92 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
555,63,92596.11,799,23618.75,211,3,0,0,0,1,Student,Very Aggressive,3452.45,1047.44,15,1,0,1,0,1,0,1,0,0,32,7716.34,0.48,0.7,"Customer Profile:
Age: 63
Income: $92596.11 yearly ($7716.34 monthly)
Credit Score: 799
Account Balance: $23618.75
Total Assets: $3452.45
Monthly Expenses: $1047.44
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.48
Tenure: 211 months
Current Products: 3
Customer Segment: Student
Risk Profile: Very Aggressive
Last Interaction: 15 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
556,66,39210.79,549,20527.06,86,3,0,0,0,1,Basic,Conservative,42216.68,3983.52,73,0,62,0,51,1,0,0,68,0,37,3267.57,0.48,0.0,"Customer Profile:
Age: 66
Income: $39210.79 yearly ($3267.57 monthly)
Credit Score: 549
Account Balance: $20527.06
Total Assets: $42216.68
Monthly Expenses: $3983.52
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.48
Tenure: 86 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Conservative
Last Interaction: 73 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
557,20,41290.36,474,14770.78,157,4,0,0,0,0,Premium,Aggressive,58314.19,1964.48,7,0,56,1,0,0,3,1,0,0,4,3440.86,0.17,0.43,"Customer Profile:
Age: 20
Income: $41290.36 yearly ($3440.86 monthly)
Credit Score: 474
Account Balance: $14770.78
Total Assets: $58314.19
Monthly Expenses: $1964.48
Savings Ratio: 0.43
Debt-to-Income Ratio: 0.17
Tenure: 157 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Aggressive
Last Interaction: 7 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
558,79,95305.44,409,61955.84,116,3,0,1,1,1,Standard,Conservative,20106.93,4025.3,63,1,0,1,0,0,98,0,0,1,0,7942.12,0.52,0.49,"Customer Profile:
Age: 79
Income: $95305.44 yearly ($7942.12 monthly)
Credit Score: 409
Account Balance: $61955.84
Total Assets: $20106.93
Monthly Expenses: $4025.30
Savings Ratio: 0.49
Debt-to-Income Ratio: 0.52
Tenure: 116 months
Current Products: 3
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 63 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
559,22,120581.75,386,19249.81,89,3,1,1,0,0,Premium,Moderate,1906161.13,1414.19,79,1,0,1,0,0,23,0,34,0,15,10048.48,0.16,0.7,"Customer Profile:
Age: 22
Income: $120581.75 yearly ($10048.48 monthly)
Credit Score: 386
Account Balance: $19249.81
Total Assets: $1906161.13
Monthly Expenses: $1414.19
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.16
Tenure: 89 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Moderate
Last Interaction: 79 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
560,69,49472.72,543,5340.99,158,4,1,1,0,1,Student,Conservative,33118.68,4722.82,72,1,0,1,0,1,0,0,68,0,51,4122.73,0.38,0.0,"Customer Profile:
Age: 69
Income: $49472.72 yearly ($4122.73 monthly)
Credit Score: 543
Account Balance: $5340.99
Total Assets: $33118.68
Monthly Expenses: $4722.82
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.38
Tenure: 158 months
Current Products: 4
Customer Segment: Student
Risk Profile: Conservative
Last Interaction: 72 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
561,37,76225.82,483,61864.33,158,4,1,0,1,0,Standard,Aggressive,77595.8,5319.03,52,0,34,1,0,1,0,1,0,1,0,6352.15,0.51,0.16,"Customer Profile:
Age: 37
Income: $76225.82 yearly ($6352.15 monthly)
Credit Score: 483
Account Balance: $61864.33
Total Assets: $77595.80
Monthly Expenses: $5319.03
Savings Ratio: 0.16
Debt-to-Income Ratio: 0.51
Tenure: 158 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 52 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
562,45,77001.89,823,11594.71,145,1,1,0,0,0,Basic,Very Conservative,34467.26,2871.84,76,0,73,1,0,1,0,1,0,0,7,6416.82,0.19,0.55,"Customer Profile:
Age: 45
Income: $77001.89 yearly ($6416.82 monthly)
Credit Score: 823
Account Balance: $11594.71
Total Assets: $34467.26
Monthly Expenses: $2871.84
Savings Ratio: 0.55
Debt-to-Income Ratio: 0.19
Tenure: 145 months
Current Products: 1
Customer Segment: Basic
Risk Profile: Very Conservative
Last Interaction: 76 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
563,73,53634.55,827,11752.63,207,2,0,1,1,1,Basic,Conservative,57902.5,3079.45,24,0,51,1,0,0,20,1,0,1,0,4469.55,0.21,0.31,"Customer Profile:
Age: 73
Income: $53634.55 yearly ($4469.55 monthly)
Credit Score: 827
Account Balance: $11752.63
Total Assets: $57902.50
Monthly Expenses: $3079.45
Savings Ratio: 0.31
Debt-to-Income Ratio: 0.21
Tenure: 207 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Conservative
Last Interaction: 24 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
564,52,63514.63,696,21226.8,202,1,1,1,0,0,Senior,Very Aggressive,609932.42,2766.38,14,1,0,1,0,0,0,1,0,0,53,5292.89,0.4,0.48,"Customer Profile:
Age: 52
Income: $63514.63 yearly ($5292.89 monthly)
Credit Score: 696
Account Balance: $21226.80
Total Assets: $609932.42
Monthly Expenses: $2766.38
Savings Ratio: 0.48
Debt-to-Income Ratio: 0.40
Tenure: 202 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Very Aggressive
Last Interaction: 14 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
565,42,23416.54,821,12592.21,83,4,0,0,1,0,Premium,Conservative,21388.85,1040.2,20,0,77,0,81,1,0,0,19,0,12,1951.38,0.11,0.47,"Customer Profile:
Age: 42
Income: $23416.54 yearly ($1951.38 monthly)
Credit Score: 821
Account Balance: $12592.21
Total Assets: $21388.85
Monthly Expenses: $1040.20
Savings Ratio: 0.47
Debt-to-Income Ratio: 0.11
Tenure: 83 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 20 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
566,35,116348.35,653,20757.05,101,1,1,0,0,0,Senior,Moderate,28519.86,3080.8,36,0,58,1,0,0,13,0,50,1,0,9695.7,0.3,0.68,"Customer Profile:
Age: 35
Income: $116348.35 yearly ($9695.70 monthly)
Credit Score: 653
Account Balance: $20757.05
Total Assets: $28519.86
Monthly Expenses: $3080.80
Savings Ratio: 0.68
Debt-to-Income Ratio: 0.30
Tenure: 101 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Moderate
Last Interaction: 36 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
567,37,103445.62,685,40744.33,158,2,0,0,1,1,Basic,Very Aggressive,4877.25,5978.38,41,0,93,1,0,1,0,0,57,0,59,8620.47,0.37,0.31,"Customer Profile:
Age: 37
Income: $103445.62 yearly ($8620.47 monthly)
Credit Score: 685
Account Balance: $40744.33
Total Assets: $4877.25
Monthly Expenses: $5978.38
Savings Ratio: 0.31
Debt-to-Income Ratio: 0.37
Tenure: 158 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Very Aggressive
Last Interaction: 41 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
568,66,85705.0,797,16110.97,174,4,1,0,1,0,Standard,Very Aggressive,174316.81,4121.27,64,1,0,0,91,0,26,0,95,0,66,7142.08,0.19,0.42,"Customer Profile:
Age: 66
Income: $85705.00 yearly ($7142.08 monthly)
Credit Score: 797
Account Balance: $16110.97
Total Assets: $174316.81
Monthly Expenses: $4121.27
Savings Ratio: 0.42
Debt-to-Income Ratio: 0.19
Tenure: 174 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Very Aggressive
Last Interaction: 64 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
